TRANSID;CONNID;CONNCOUNTER;CDATE;CTIME;SERVICEID;CONNIDOUT;CONNCOUNTERCOUT;SID;SYSTEMTYPE;TYPE;NAME1;NAME2;USERNAME;TARGETINSTANCE;CALLINGTIME;SENTBYTES;RECEIVEDBYTES
84AD81FD14840010E005CE5C0C17101E;5CF92FF206C3E99FE10000000A428075;1;2019/6/7;8:41:39;FA163E4CC4F01EE68CC7030173AFFB7E;5CF95410F96E6B74E10000000A428075;1;FD4ADM;ABAP;254;BGRFC_DELETE_UNITS_FROM_DB;CL_BGRFC_SUPERVISOR===========CP;BGRFC_SUSR;ldcifd4_FD4_04;4,871;362;381
84AD81FD14840010E005CE5C0C17101E;5CF92FF206C3E99FE10000000A428075;1;2019/6/7;8:41:39;FA163E4CC4F01EE68CC7030173AFFB7E;5CF95411F96E6B74E10000000A428075;1;FD4ADM;ABAP;254;BGRFC_REMOVE_OLD_CCMS_ENTRIES;CL_BGRFC_SUPERVISOR===========CP;BGRFC_SUSR;ldcifd4_FD4_04;5,022;368;381
84AD81FD14840010E005CE5C0C171149;6CAE8B74A0DE1ED9A2A04413C1CC6C4D;1;2019/6/7;8:56:25;FA163E4CC4F01EE68CC7030173AFFB7E;;4;FD4ADM;ABAP;254;*RFC_CLIENT_COLLECTOR*;;;;16,529;1,400;1,420
84AD81FD14840010E005CE5C0C171149;6CAE8B74A0DE1ED9A2A04413C1CC6C4D;1;2019/6/7;8:56:25;FA163E4CC4F01EE68CC7030173AFFB7E;5CF9320706C3E99FE10000000A428075;1;FD4ADM;ABAP;254;AGS_SISE_CLEAR_SCOPE;CL_SISE_SCOPE_ACCESS==========CP;SSI_WS_EXEC;ldcifd4_FD4_04;5,934;350;355
84AD81FD14840010E005CE5C0C171149;6CAE8B74A0DE1ED9A2A04413C1CC6C4D;1;2019/6/7;8:56:25;FA163E4CC4F01EE68CC7030173AFFB7E;5CF9320806C3E99FE10000000A428075;1;FD4ADM;ABAP;254;AGS_SISE_CLEAR_SCOPE;CL_SISE_SCOPE_ACCESS==========CP;SSI_WS_EXEC;ldcifd4_FD4_04;5,413;350;355
84AD81FD14840010E005CE5C0C171149;6CAE8B74A0DE1ED9A2A04413C1CC6C4D;1;2019/6/7;8:56:25;FA163E4CC4F01EE68CC7030173AFFB7E;5CF9320B06C3E99FE10000000A428075;1;FD4ADM;ABAP;254;AGS_SISE_CLEAR_SCOPE;CL_SISE_SCOPE_ACCESS==========CP;SSI_WS_EXEC;ldcifd4_FD4_04;5,847;350;355
84AD81FD14840010E005CE5C0C171149;6CAE8B74A0DE1ED9A2A04413C1CC6C4D;1;2019/6/7;8:56:25;FA163E4CC4F01EE68CC7030173AFFB7E;5CF9320C06C3E99FE10000000A428075;1;FD4ADM;ABAP;254;AGS_SISE_CLEAR_SCOPE;CL_SISE_SCOPE_ACCESS==========CP;SSI_WS_EXEC;ldcifd4_FD4_04;5,260;350;355
84AD81FD14840010E005CE5C0C171149;6CAE8B74A0DE1ED9A2A04413C1CC6C4D;1;2019/6/7;8:56:25;FA163E4CC4F01EE68CC7030173AFFB7E;5CF9320E06C3E99FE10000000A428075;1;FD4ADM;ABAP;254;AGS_SISE_CLEAR_SCOPE;CL_SISE_SCOPE_ACCESS==========CP;SSI_WS_EXEC;ldcifd4_FD4_04;4,985;350;355
84AD81FD14840020E005CE8C8267B047;6CAE8B74A0DE1ED9A29F6123E2AEEAD8;1;2019/6/7;8:05:54;FA163E4CC4F01EE68CC7030173AFFB7E;;9;FD4ADM;ABAP;254;*RFC_CLIENT_COLLECTOR*;;;;7,723,549;2,133;31,410
84AD81FD14840020E005CE8C8267B047;6CAE8B74A0DE1ED9A29F6123E2AEEAD8;1;2019/6/7;8:05:54;FA163E4CC4F01EE68CC7030173AFFB7E;5CF94CCA7C20A67BE10000000A428075;1;FD4ADM;ABAP;254;BAPI_USER_DELETE;CL_SSI_USER_SERVICE_MGR=======CP;FRN_IADM_SSI;ldcifd4_FD4_04;1,862,850;385;3,777
84AD81FD14840020E005CE8C8267B047;6CAE8B74A0DE1ED9A29F6123E2AEEAD8;1;2019/6/7;8:05:54;FA163E4CC4F01EE68CC7030173AFFB7E;5CF94CCA7C20A67BE10000000A428075;2;FD4ADM;ABAP;254;BAPI_USER_DELETE;CL_SSI_USER_SERVICE_MGR=======CP;FRN_IADM_SSI;ldcifd4_FD4_04;1,834,358;237;3,490
84AD81FD14840020E005CE8C8267B047;6CAE8B74A0DE1ED9A29F6123E2AEEAD8;1;2019/6/7;8:05:54;FA163E4CC4F01EE68CC7030173AFFB7E;5CF94CCA7C20A67BE10000000A428075;3;FD4ADM;ABAP;254;BAPI_USER_DELETE;CL_SSI_USER_SERVICE_MGR=======CP;FRN_IADM_SSI;ldcifd4_FD4_04;1,262,431;237;3,490
84AD81FD14840020E005CE8C8267B047;6CAE8B74A0DE1ED9A29F6123E2AEEAD8;1;2019/6/7;8:05:54;FA163E4CC4F01EE68CC7030173AFFB7E;5CF94CCA7C20A67BE10000000A428075;8;FD4ADM;ABAP;254;BAPI_USER_DELETE;CL_SSI_USER_SERVICE_MGR=======CP;FRN_IADM_SSI;ldcifd4_FD4_04;1,544,190;237;3,490
84AD81FD14840020E005CE8C8267B047;6CAE8B74A0DE1ED9A29F6123E2AEEAD8;1;2019/6/7;8:05:54;FA163E4CC4F01EE68CC7030173AFFB7E;5CF94CCA7C20A67BE10000000A428075;9;FD4ADM;ABAP;254;BAPI_USER_DELETE;CL_SSI_USER_SERVICE_MGR=======CP;FRN_IADM_SSI;ldcifd4_FD4_04;1,465,245;237;3,490
84AD81FD14840020E005CE8C8267B143;6CAE8B74A0DE1ED9A29F6952E51EAADD;1;2019/6/7;8:07:44;FA163E4CC4F01EE68CC7030173AFFB7E;;9;FD4ADM;ABAP;254;*RFC_CLIENT_COLLECTOR*;;;;7,874,081;2,133;31,410
84AD81FD14840020E005CE8C8267B143;6CAE8B74A0DE1ED9A29F6952E51EAADD;1;2019/6/7;8:07:44;FA163E4CC4F01EE68CC7030173AFFB7E;5CF94E397C20A67BE10000000A428075;1;FD4ADM;ABAP;254;BAPI_USER_DELETE;CL_SSI_USER_SERVICE_MGR=======CP;FRN_IADM_SSI;ldcifd4_FD4_04;2,143,017;385;3,777
84AD81FD14840020E005CE8C8267B143;6CAE8B74A0DE1ED9A29F6952E51EAADD;1;2019/6/7;8:07:44;FA163E4CC4F01EE68CC7030173AFFB7E;5CF94E397C20A67BE10000000A428075;2;FD4ADM;ABAP;254;BAPI_USER_DELETE;CL_SSI_USER_SERVICE_MGR=======CP;FRN_IADM_SSI;ldcifd4_FD4_04;1,843,532;237;3,490
84AD81FD14840020E005CE8C8267B143;6CAE8B74A0DE1ED9A29F6952E51EAADD;1;2019/6/7;8:07:44;FA163E4CC4F01EE68CC7030173AFFB7E;5CF94E397C20A67BE10000000A428075;7;FD4ADM;ABAP;254;BAPI_USER_DELETE;CL_SSI_USER_SERVICE_MGR=======CP;FRN_IADM_SSI;ldcifd4_FD4_04;1,208,514;237;3,490
84AD81FD14840020E005CE8C8267B143;6CAE8B74A0DE1ED9A29F6952E51EAADD;1;2019/6/7;8:07:44;FA163E4CC4F01EE68CC7030173AFFB7E;5CF94E397C20A67BE10000000A428075;8;FD4ADM;ABAP;254;BAPI_USER_DELETE;CL_SSI_USER_SERVICE_MGR=======CP;FRN_IADM_SSI;ldcifd4_FD4_04;1,438,385;237;3,490
84AD81FD14840020E005CE8C8267B143;6CAE8B74A0DE1ED9A29F6952E51EAADD;1;2019/6/7;8:07:44;FA163E4CC4F01EE68CC7030173AFFB7E;5CF94E397C20A67BE10000000A428075;9;FD4ADM;ABAP;254;BAPI_USER_DELETE;CL_SSI_USER_SERVICE_MGR=======CP;FRN_IADM_SSI;ldcifd4_FD4_04;1,519,233;237;3,490
84AD81FD14840020E005CE8C8267B329;2E2E2430885E11E99CBED6A10A428075;1;2019/6/7;8:16:11;FA163E4CC4F01EE68CC7030173AFFB7E;;4;FD4ADM;ABAP;254;*RFC_CLIENT_COLLECTOR*;;;;43,410;38,125;3,389
84AD81FD14840020E005CE8C8267B329;2E2E2430885E11E99CBED6A10A428075;1;2019/6/7;8:16:11;FA163E4CC4F01EE68CC7030173AFFB7E;5CF9E4541D843F31E10000000A428075;1;FD4ADM;ABAP;254;/SDF/E2E_DISPATCHED_COLLECTOR;/SDF/SAPLEFWK_EXTENSION;SDAGENT;ldcifd4_FD4_04;22,844;2,551;1,826
84AD81FD14840020E005CE8C8267B329;2E2E2430885E11E99CBED6A10A428075;1;2019/6/7;8:16:11;FA163E4CC4F01EE68CC7030173AFFB7E;5CF9E4541D843F31E10000000A428075;6;FD4ADM;ABAP;254;/SDF/E2E_DISPATCHED_COLLECTOR;/SDF/SAPLEFWK_EXTENSION;SDAGENT;ldcifd4_FD4_04;5,088,369;34,136;20,201
84AD81FD14840020E005CE8C8267B329;2E2E2430885E11E99CBED6A10A428075;1;2019/6/7;8:16:11;FA163E4CC4F01EE68CC7030173AFFB7E;5CF9E4541D843F31E10000000A428075;7;FD4ADM;ABAP;254;/SDF/E2E_DISPATCHED_COLLECTOR;/SDF/SAPLEFWK_EXTENSION;SDAGENT;ldcifd4_FD4_04;218,200;1,513;1,730
84AD81FD14840020E005CE8C8267B329;2E2E2430885E11E99CBED6A10A428075;1;2019/6/7;8:16:11;FA163E4CC4F01EE68CC7030173AFFB7E;5CF9E4541D843F31E10000000A428075;8;FD4ADM;ABAP;254;/SDF/E2E_DISPATCHED_COLLECTOR;/SDF/SAPLEFWK_EXTENSION;SDAGENT;ldcifd4_FD4_04;27,861;1,359;9,856
84AD81FD14840020E005CE8C8267B329;2E2E2430885E11E99CBED6A10A428075;1;2019/6/7;8:16:11;FA163E4CC4F01EE68CC7030173AFFB7E;5CF9E4541D843F31E10000000A428075;9;FD4ADM;ABAP;254;/SDF/E2E_DISPATCHED_COLLECTOR;/SDF/SAPLEFWK_EXTENSION;SDAGENT;ldcifd4_FD4_04;55,008;1,117;743
84AD81FD14840020E005CE8C8267B67C;6CAE8B74A0DE1ED9A29FAC4A725BAB45;1;2019/6/7;8:22:32;FA163E4CC4F01EE68CC7030173AFFB7E;5CF955A27C20A67BE10000000A428075;1;FD4ADM;ABAP;254;/IWBEP/FM_MGW_HANDLE_REQUEST;/IWBEP/CL_MGW_QUERY_SCHEDULER=CP;C5287796;ldcifd4_FD4_04;96,142;5,601;3,773
84AD81FD14840020E005CE8C8267B67C;6CAE8B74A0DE1ED9A29FAC4A725BAB45;1;2019/6/7;8:22:32;FA163E4CC4F01EE68CC7030173AFFB7E;5CF955A37C20A67BE10000000A428075;1;FD4ADM;ABAP;254;/IWBEP/FM_MGW_HANDLE_REQUEST;/IWBEP/CL_MGW_QUERY_SCHEDULER=CP;C5287796;ldcifd4_FD4_04;5,786,465;13,394;17,378
84AD81FD14840030E005CEC05DC0D679;30A98470885E11E99995D6A10A428075;1;2019/6/7;8:12:58;FA163E4CC4F01EE68CC7030173AFFB7E;;2;FD4ADM;ABAP;254;*RFC_CLIENT_COLLECTOR*;;;;21,847;2,872;1,762
84AD81FD14840030E005CEC05DC0D679;30A98470885E11E99995D6A10A428075;1;2019/6/7;8:12:58;FA163E4CC4F01EE68CC7030173AFFB7E;5CFA64211739C8C1E10000000A428075;1;FD4ADM;ABAP;254;/SDF/E2E_DISPATCHED_COLLECTOR;/SDF/SAPLEFWK_EXTENSION;SDAGENT_GFN;ldcifd4_FD4_04;23,882;2,551;1,826
84AD81FD14840030E005CEC05DC0D679;30A98470885E11E99995D6A10A428075;1;2019/6/7;8:12:58;FA163E4CC4F01EE68CC7030173AFFB7E;5CFA64211739C8C1E10000000A428075;2;FD4ADM;ABAP;254;/SDF/E2E_DISPATCHED_COLLECTOR;/SDF/SAPLEFWK_EXTENSION;SDAGENT_GFN;ldcifd4_FD4_04;18,467;1,400;860
84AD81FD14840030E005CEC05DC0D679;30A98470885E11E99995D6A10A428075;1;2019/6/7;8:12:58;FA163E4CC4F01EE68CC7030173AFFB7E;5CFA64211739C8C1E10000000A428075;5;FD4ADM;ABAP;254;/SDF/E2E_DISPATCHED_COLLECTOR;/SDF/SAPLEFWK_EXTENSION;SDAGENT_GFN;ldcifd4_FD4_04;4,976,351;34,135;20,204
84AD81FD14840030E005CEC05DC0D679;30A98470885E11E99995D6A10A428075;1;2019/6/7;8:12:58;FA163E4CC4F01EE68CC7030173AFFB7E;5CFA64211739C8C1E10000000A428075;6;FD4ADM;ABAP;254;/SDF/E2E_DISPATCHED_COLLECTOR;/SDF/SAPLEFWK_EXTENSION;SDAGENT_GFN;ldcifd4_FD4_04;220,957;1,513;2,404
84AD81FD14840030E005CEC05DC0D679;30A98470885E11E99995D6A10A428075;1;2019/6/7;8:12:58;FA163E4CC4F01EE68CC7030173AFFB7E;5CFA64211739C8C1E10000000A428075;7;FD4ADM;ABAP;254;/SDF/E2E_DISPATCHED_COLLECTOR;/SDF/SAPLEFWK_EXTENSION;SDAGENT_GFN;ldcifd4_FD4_04;22,953;1,359;9,856
84AD81FD14840030E005CEC05DC0D807;5CF80E60A58FD987E10000000A428075;1;2019/6/7;8:33:55;FA163E4CC4F01EE68CC7030173AFFB7E;5CF9738B9C3D8288E10000000A428075;1;FD4ADM;ABAP;254;RFC_PING;SAPLERFC;PALAZZOLO;ldcifd4_FD4_04;6,211;320;405
84AD81FD14840030E005CEC05DC0D807;5CF80E60A58FD987E10000000A428075;1;2019/6/7;8:33:55;FA163E4CC4F01EE68CC7030173AFFB7E;5CF9738B9C3D8288E10000000A428075;2;FD4ADM;ABAP;254;ARFC_DEST_SHIP;SAPLERFC;PALAZZOLO;ldcifd4_FD4_04;774,432;3,355;472
84AD81FD14840030E005CEC05DC0D807;5CF80E60A58FD987E10000000A428075;1;2019/6/7;8:33:55;FA163E4CC4F01EE68CC7030173AFFB7E;5CF9738B9C3D8288E10000000A428075;3;FD4ADM;ABAP;254;ARFC_DEST_CONFIRM;SAPLARFC;PALAZZOLO;ldcifd4_FD4_04;13,253;393;192
84AD81FD14840030E005CEC05DC0D81F;5CF80E94A58FD987E10000000A428075;1;2019/6/7;8:34:29;FA163E4CC4F01EE68CC7030173AFFB7E;5CF974909C3D8288E10000000A428075;1;FD4ADM;ABAP;254;RFC_PING;SAPLERFC;PALAZZOLO;ldcifd4_FD4_04;7,688;320;405
84AD81FD14840030E005CEC05DC0D81F;5CF80E94A58FD987E10000000A428075;1;2019/6/7;8:34:29;FA163E4CC4F01EE68CC7030173AFFB7E;5CF974909C3D8288E10000000A428075;2;FD4ADM;ABAP;254;ARFC_DEST_SHIP;SAPLERFC;PALAZZOLO;ldcifd4_FD4_04;798,936;3,355;472
84AD81FD14840030E005CEC05DC0D81F;5CF80E94A58FD987E10000000A428075;1;2019/6/7;8:34:29;FA163E4CC4F01EE68CC7030173AFFB7E;5CF974909C3D8288E10000000A428075;3;FD4ADM;ABAP;254;ARFC_DEST_CONFIRM;SAPLARFC;PALAZZOLO;ldcifd4_FD4_04;9,747;393;192
84AD81FD14840030E005CEC05DC0D872;309FE780885E11E9C1BDD6A10A428075;1;2019/6/7;8:42:58;FA163E4CC4F01EE68CC7030173AFFB7E;;2;FD4ADM;ABAP;254;*RFC_CLIENT_COLLECTOR*;;;;20,604;2,872;1,758
84AD81FD14840030E005CEC05DC0D872;309FE780885E11E9C1BDD6A10A428075;1;2019/6/7;8:42:58;FA163E4CC4F01EE68CC7030173AFFB7E;5CF949405274AB29E10000000A428075;1;FD4ADM;ABAP;254;/SDF/E2E_DISPATCHED_COLLECTOR;/SDF/SAPLEFWK_EXTENSION;SDAGENT_GFN;ldcifd4_FD4_04;21,715;2,551;1,826
84AD81FD14840030E005CEC05DC0D872;309FE780885E11E9C1BDD6A10A428075;1;2019/6/7;8:42:58;FA163E4CC4F01EE68CC7030173AFFB7E;5CF949405274AB29E10000000A428075;2;FD4ADM;ABAP;254;/SDF/E2E_DISPATCHED_COLLECTOR;/SDF/SAPLEFWK_EXTENSION;SDAGENT_GFN;ldcifd4_FD4_04;17,178;1,400;860
84AD81FD14840030E005CEC05DC0D872;309FE780885E11E9C1BDD6A10A428075;1;2019/6/7;8:42:58;FA163E4CC4F01EE68CC7030173AFFB7E;5CF949405274AB29E10000000A428075;5;FD4ADM;ABAP;254;/SDF/E2E_DISPATCHED_COLLECTOR;/SDF/SAPLEFWK_EXTENSION;SDAGENT_GFN;ldcifd4_FD4_04;4,938,887;34,135;20,209
84AD81FD14840030E005CEC05DC0D872;309FE780885E11E9C1BDD6A10A428075;1;2019/6/7;8:42:58;FA163E4CC4F01EE68CC7030173AFFB7E;5CF949405274AB29E10000000A428075;6;FD4ADM;ABAP;254;/SDF/E2E_DISPATCHED_COLLECTOR;/SDF/SAPLEFWK_EXTENSION;SDAGENT_GFN;ldcifd4_FD4_04;214,801;1,513;3,793
84AD81FD14840030E005CEC05DC0D872;309FE780885E11E9C1BDD6A10A428075;1;2019/6/7;8:42:58;FA163E4CC4F01EE68CC7030173AFFB7E;5CF949405274AB29E10000000A428075;7;FD4ADM;ABAP;254;/SDF/E2E_DISPATCHED_COLLECTOR;/SDF/SAPLEFWK_EXTENSION;SDAGENT_GFN;ldcifd4_FD4_04;20,953;1,359;9,856
84AD81FD14840030E005CEC05DC0D9F6;643E214088F111E99D16D6A10A428075;1;2019/6/7;8:46:11;FA163E4CC4F01EE68CC7030173AFFB7E;;4;FD4ADM;ABAP;254;*RFC_CLIENT_COLLECTOR*;;;;44,264;38,125;3,385
84AD81FD14840030E005CEC05DC0D9F6;643E214088F111E99D16D6A10A428075;1;2019/6/7;8:46:11;FA163E4CC4F01EE68CC7030173AFFB7E;5CF99D30BAC32784E10000000A428075;1;FD4ADM;ABAP;254;/SDF/E2E_DISPATCHED_COLLECTOR;/SDF/SAPLEFWK_EXTENSION;SDAGENT;ldcifd4_FD4_04;29,737;2,551;1,826
84AD81FD14840030E005CEC05DC0D9F6;643E214088F111E99D16D6A10A428075;1;2019/6/7;8:46:11;FA163E4CC4F01EE68CC7030173AFFB7E;5CF99D30BAC32784E10000000A428075;6;FD4ADM;ABAP;254;/SDF/E2E_DISPATCHED_COLLECTOR;/SDF/SAPLEFWK_EXTENSION;SDAGENT;ldcifd4_FD4_04;4,751,604;34,136;20,376
84AD81FD14840030E005CEC05DC0D9F6;643E214088F111E99D16D6A10A428075;1;2019/6/7;8:46:11;FA163E4CC4F01EE68CC7030173AFFB7E;5CF99D30BAC32784E10000000A428075;7;FD4ADM;ABAP;254;/SDF/E2E_DISPATCHED_COLLECTOR;/SDF/SAPLEFWK_EXTENSION;SDAGENT;ldcifd4_FD4_04;228,196;1,513;1,740
84AD81FD14840030E005CEC05DC0D9F6;643E214088F111E99D16D6A10A428075;1;2019/6/7;8:46:11;FA163E4CC4F01EE68CC7030173AFFB7E;5CF99D30BAC32784E10000000A428075;8;FD4ADM;ABAP;254;/SDF/E2E_DISPATCHED_COLLECTOR;/SDF/SAPLEFWK_EXTENSION;SDAGENT;ldcifd4_FD4_04;24,089;1,359;9,856
84AD81FD14840030E005CEC05DC0D9F6;643E214088F111E99D16D6A10A428075;1;2019/6/7;8:46:11;FA163E4CC4F01EE68CC7030173AFFB7E;5CF99D30BAC32784E10000000A428075;9;FD4ADM;ABAP;254;/SDF/E2E_DISPATCHED_COLLECTOR;/SDF/SAPLEFWK_EXTENSION;SDAGENT;ldcifd4_FD4_04;64,752;1,117;743
84AD81FD14840040E005CF6272E137F9;;98;2019/6/7;8:07:13;FA163E4CC4F01EE68CC7030173AFFB7E;;21;FD4ADM;ABAP;254;*RFC_CLIENT_COLLECTOR*;;;;50,136;88,457;2,774
84AD81FD14840040E005CF6272E137F9;;98;2019/6/7;8:07:13;FA163E4CC4F01EE68CC7030173AFFB7E;5CF94DDB7C20A67BE10000000A428075;1;FD4ADM;ABAP;254;ARFC_RUN_NOWAIT;SAPLARFC;FRN_IADM_SSI;ldcifd4_FD4_04;6,995;1,457;337
84AD81FD14840040E005CF6272E137F9;;98;2019/6/7;8:07:13;FA163E4CC4F01EE68CC7030173AFFB7E;5CF94DDD7C20A67BE10000000A428075;1;FD4ADM;ABAP;254;ARFC_RUN_NOWAIT;SAPLARFC;FRN_IADM_SSI;ldcifd4_FD4_04;9,224;1,457;337
84AD81FD14840040E005CF6272E137F9;;98;2019/6/7;8:07:13;FA163E4CC4F01EE68CC7030173AFFB7E;5CF94DE17C20A67BE10000000A428075;1;FD4ADM;ABAP;254;ARFC_RUN_NOWAIT;SAPLARFC;FRN_IADM_SSI;ldcifd4_FD4_04;6,345;1,457;337
84AD81FD14840040E005CF6272E137F9;;98;2019/6/7;8:07:13;FA163E4CC4F01EE68CC7030173AFFB7E;5CF94DE67C20A67BE10000000A428075;1;FD4ADM;ABAP;254;ARFC_RUN_NOWAIT;SAPLARFC;FRN_IADM_SSI;ldcifd4_FD4_04;6,365;1,457;337
84AD81FD14840040E005CF6272E137F9;;98;2019/6/7;8:07:13;FA163E4CC4F01EE68CC7030173AFFB7E;5CF94DE77C20A67BE10000000A428075;1;FD4ADM;ABAP;254;ARFC_RUN_NOWAIT;SAPLARFC;FRN_IADM_SSI;ldcifd4_FD4_04;6,306;1,457;337
84AD81FD14840040E005CF6272E137F9;6CAE8B74A0DE1ED9A29F67B57758EADD;1;2019/6/7;8:07:13;FA163E4CC4F01EE68CC7030173AFFB7E;;64;FD4ADM;ABAP;254;*RFC_CLIENT_COLLECTOR*;;;;2,649,479;99,304;130,041
84AD81FD14840040E005CF6272E137F9;6CAE8B74A0DE1ED9A29F67B57758EADD;1;2019/6/7;8:07:13;FA163E4CC4F01EE68CC7030173AFFB7E;5CF877206937F1F1E10000000A428075;0;FD4ADM;ABAP;254;further RFC calls;;FRN_IADM_SSI;ldcifd4_FD4_04;2,345,749;69,049;119,826
84AD81FD14840040E005CF6272E137F9;6CAE8B74A0DE1ED9A29F67B57758EADD;1;2019/6/7;8:07:13;FA163E4CC4F01EE68CC7030173AFFB7E;5CF877206937F1F1E10000000A428075;4;FD4ADM;ABAP;254;BAPI_USER_CREATE1;CL_SSI_USER_SERVICE_MGR=======CP;FRN_IADM_SSI;ldcifd4_FD4_04;137,631;6,051;1,430
84AD81FD14840040E005CF6272E137F9;6CAE8B74A0DE1ED9A29F67B57758EADD;1;2019/6/7;8:07:13;FA163E4CC4F01EE68CC7030173AFFB7E;5CF877206937F1F1E10000000A428075;9;FD4ADM;ABAP;254;BAPI_USER_CREATE1;CL_SSI_USER_SERVICE_MGR=======CP;FRN_IADM_SSI;ldcifd4_FD4_04;144,896;6,051;1,430
84AD81FD14840040E005CF6272E137F9;6CAE8B74A0DE1ED9A29F67B57758EADD;1;2019/6/7;8:07:13;FA163E4CC4F01EE68CC7030173AFFB7E;5CF877206937F1F1E10000000A428075;29;FD4ADM;ABAP;254;BAPI_USER_CREATE1;CL_SSI_USER_SERVICE_MGR=======CP;FRN_IADM_SSI;ldcifd4_FD4_04;138,086;6,051;1,430
84AD81FD14840040E005CF6272E137F9;6CAE8B74A0DE1ED9A29F67B57758EADD;1;2019/6/7;8:07:13;FA163E4CC4F01EE68CC7030173AFFB7E;5CF877206937F1F1E10000000A428075;44;FD4ADM;ABAP;254;BAPI_USER_CREATE1;CL_SSI_USER_SERVICE_MGR=======CP;FRN_IADM_SSI;ldcifd4_FD4_04;145,960;6,051;1,430
84AD81FD14840040E005CF6272E137F9;6CAE8B74A0DE1ED9A29F67B57758EADD;1;2019/6/7;8:07:13;FA163E4CC4F01EE68CC7030173AFFB7E;5CF877206937F1F1E10000000A428075;59;FD4ADM;ABAP;254;BAPI_USER_CREATE1;CL_SSI_USER_SERVICE_MGR=======CP;FRN_IADM_SSI;ldcifd4_FD4_04;144,669;6,051;1,430
84AD81FD14840040E005CF6272E138F2;5CF8788A6937F1F1E10000000A428075;1;2019/6/7;8:13:10;FA163E4CC4F01EE68CC7030173AFFB7E;5CF99181BAC32784E10000000A428075;1;FD4ADM;ABAP;254;RFC_PING;SAPLERFC;JHAAVI;ldcifd4_FD4_04;7,549;320;405
84AD81FD14840040E005CF6272E138F2;5CF8788A6937F1F1E10000000A428075;1;2019/6/7;8:13:10;FA163E4CC4F01EE68CC7030173AFFB7E;5CF99181BAC32784E10000000A428075;2;FD4ADM;ABAP;254;ARFC_DEST_SHIP;SAPLERFC;JHAAVI;ldcifd4_FD4_04;1,485,954;3,355;472
84AD81FD14840040E005CF6272E138F2;5CF8788A6937F1F1E10000000A428075;1;2019/6/7;8:13:10;FA163E4CC4F01EE68CC7030173AFFB7E;5CF99181BAC32784E10000000A428075;3;FD4ADM;ABAP;254;ARFC_DEST_CONFIRM;SAPLARFC;JHAAVI;ldcifd4_FD4_04;12,256;629;192
84AD81FD14840050E005CF99672F49D3;30A98470885E11E99995D6A10A428075;1;2019/6/7;8:52:58;FA163E4CC4F01EE68CC7030173AFFB7E;;2;FD4ADM;ABAP;254;*RFC_CLIENT_COLLECTOR*;;;;20,033;2,872;1,758
84AD81FD14840050E005CF99672F49D3;30A98470885E11E99995D6A10A428075;1;2019/6/7;8:52:58;FA163E4CC4F01EE68CC7030173AFFB7E;5CF9C7E49B916A90E10000000A428075;1;FD4ADM;ABAP;254;/SDF/E2E_DISPATCHED_COLLECTOR;/SDF/SAPLEFWK_EXTENSION;SDAGENT_GFN;ldcifd4_FD4_04;27,655;2,551;1,826
84AD81FD14840050E005CF99672F49D3;30A98470885E11E99995D6A10A428075;1;2019/6/7;8:52:58;FA163E4CC4F01EE68CC7030173AFFB7E;5CF9C7E49B916A90E10000000A428075;2;FD4ADM;ABAP;254;/SDF/E2E_DISPATCHED_COLLECTOR;/SDF/SAPLEFWK_EXTENSION;SDAGENT_GFN;ldcifd4_FD4_04;18,270;1,400;860
84AD81FD14840050E005CF99672F49D3;30A98470885E11E99995D6A10A428075;1;2019/6/7;8:52:58;FA163E4CC4F01EE68CC7030173AFFB7E;5CF9C7E49B916A90E10000000A428075;5;FD4ADM;ABAP;254;/SDF/E2E_DISPATCHED_COLLECTOR;/SDF/SAPLEFWK_EXTENSION;SDAGENT_GFN;ldcifd4_FD4_04;4,719,739;34,135;20,374
84AD81FD14840050E005CF99672F49D3;30A98470885E11E99995D6A10A428075;1;2019/6/7;8:52:58;FA163E4CC4F01EE68CC7030173AFFB7E;5CF9C7E49B916A90E10000000A428075;6;FD4ADM;ABAP;254;/SDF/E2E_DISPATCHED_COLLECTOR;/SDF/SAPLEFWK_EXTENSION;SDAGENT_GFN;ldcifd4_FD4_04;248,846;1,513;1,730
84AD81FD14840050E005CF99672F49D3;30A98470885E11E99995D6A10A428075;1;2019/6/7;8:52:58;FA163E4CC4F01EE68CC7030173AFFB7E;5CF9C7E49B916A90E10000000A428075;7;FD4ADM;ABAP;254;/SDF/E2E_DISPATCHED_COLLECTOR;/SDF/SAPLEFWK_EXTENSION;SDAGENT_GFN;ldcifd4_FD4_04;26,365;1,359;9,856
84AD81FD14840050E005CF99672F4AFF;6CAE8B74A0DE1ED9A2A02C78025FEC2F;1;2019/6/7;8:51:07;FA163E4CC4F01EE68CC7030173AFFB7E;;4;FD4ADM;ABAP;254;*RFC_CLIENT_COLLECTOR*;;;;13,369;1,400;1,420
84AD81FD14840050E005CF99672F4AFF;6CAE8B74A0DE1ED9A2A02C78025FEC2F;1;2019/6/7;8:51:07;FA163E4CC4F01EE68CC7030173AFFB7E;5CF9DC2A9674DB98E10000000A428075;1;FD4ADM;ABAP;254;AGS_SISE_CLEAR_SCOPE;CL_SISE_SCOPE_ACCESS==========CP;SSI_WS_EXEC;ldcifd4_FD4_04;5,722;350;355
